date,state,state_ibge_code,place,deaths_sars,deaths_pneumonia,deaths_respiratory_failure,deaths_septicemia,deaths_indeterminate,deaths_others,deaths_covid19,created_at
2018-05-23,TO,17,hospital,,3,2,1,,2,,2020-06-09 16:01
2018-05-24,TO,17,home,,1,,,,,,2020-06-09 15:59
2018-05-24,TO,17,hospital,,3,1,2,,7,,2020-06-09 16:01
2018-05-24,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-05-24,TO,17,public,,,,,,2,,2020-06-09 15:58
2018-05-25,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-05-25,TO,17,hospital,,2,3,1,,6,,2020-06-09 16:01
2018-05-25,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-05-26,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-05-26,TO,17,hospital,,1,2,,,3,,2020-06-09 16:01
2018-05-26,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-05-27,TO,17,home,,1,,,,,,2020-06-09 15:59
2018-05-27,TO,17,hospital,,,,,1,3,,2020-06-09 16:01
2018-05-27,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-05-28,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-05-28,TO,17,hospital,,1,2,2,,4,,2020-06-09 16:01
2018-05-29,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-05-29,TO,17,hospital,,4,2,3,,5,,2020-06-09 16:01
2018-05-30,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-05-30,TO,17,hospital,,4,,,1,3,,2020-06-09 16:01
2018-05-30,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-05-31,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-05-31,TO,17,hospital,,4,,1,,5,,2020-06-09 16:01
2018-06-01,TO,17,home,,,1,,,3,,2020-06-09 15:59
2018-06-01,TO,17,hospital,,2,1,,,7,,2020-06-09 16:01
2018-06-01,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-06-02,TO,17,home,,,1,,,3,,2020-06-09 15:59
2018-06-02,TO,17,hospital,,1,,,,4,,2020-06-09 16:01
2018-06-02,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-03,TO,17,home,,,1,,,1,,2020-06-09 15:59
2018-06-03,TO,17,hospital,,2,2,1,,3,,2020-06-09 16:01
2018-06-04,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-06-04,TO,17,hospital,,3,,1,,1,,2020-06-09 16:01
2018-06-05,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-06-05,TO,17,hospital,,3,,,,3,,2020-06-09 16:01
2018-06-06,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-06-06,TO,17,hospital,,1,,2,,3,,2020-06-09 16:01
2018-06-06,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-07,TO,17,home,,1,,,,1,,2020-06-09 15:59
2018-06-07,TO,17,hospital,,1,,1,,5,,2020-06-09 16:01
2018-06-08,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-06-08,TO,17,hospital,,2,1,,,7,,2020-06-09 16:01
2018-06-08,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-06-08,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-06-09,TO,17,home,,1,,,,2,,2020-06-09 15:59
2018-06-09,TO,17,hospital,,4,2,,,4,,2020-06-09 16:01
2018-06-09,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-09,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-06-10,TO,17,home,,,,,,5,,2020-06-09 15:59
2018-06-10,TO,17,hospital,,2,,1,,7,,2020-06-09 16:01
2018-06-10,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-10,TO,17,public,,,,,,3,,2020-06-09 15:58
2018-06-11,TO,17,hospital,,4,1,2,,10,,2020-06-09 16:01
2018-06-11,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-06-12,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-06-12,TO,17,hospital,,,2,1,,8,,2020-06-09 16:01
2018-06-13,TO,17,home,,,1,,,2,,2020-06-09 15:59
2018-06-13,TO,17,hospital,,1,1,3,,8,,2020-06-09 16:01
2018-06-13,TO,17,others,,,,,,3,,2020-06-09 15:58
2018-06-14,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-06-14,TO,17,hospital,,3,,,,1,,2020-06-09 16:01
2018-06-14,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-15,TO,17,home,,1,,,,1,,2020-06-09 15:59
2018-06-15,TO,17,hospital,,1,2,1,,8,,2020-06-09 16:01
2018-06-16,TO,17,home,,1,,,,6,,2020-06-09 15:59
2018-06-16,TO,17,hospital,,3,,1,,2,,2020-06-09 16:01
2018-06-17,TO,17,home,,1,1,,,1,,2020-06-09 15:59
2018-06-17,TO,17,hospital,,,3,1,,7,,2020-06-09 16:01
2018-06-17,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-18,TO,17,home,,,1,,,3,,2020-06-09 15:59
2018-06-18,TO,17,hospital,,2,1,3,,3,,2020-06-09 16:01
2018-06-18,TO,17,others,,,1,,1,,,2020-06-09 15:58
2018-06-18,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-06-19,TO,17,home,,,1,,,4,,2020-06-09 15:59
2018-06-19,TO,17,hospital,1,1,1,2,,5,,2020-06-09 16:01
2018-06-19,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-06-20,TO,17,home,,1,,,,,,2020-06-09 15:59
2018-06-20,TO,17,hospital,,1,1,1,,11,,2020-06-09 16:01
2018-06-20,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-20,TO,17,public,,1,,,,,,2020-06-09 15:58
2018-06-21,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-06-21,TO,17,hospital,,1,,4,,3,,2020-06-09 16:01
2018-06-21,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-22,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-06-22,TO,17,hospital,,1,,1,,3,,2020-06-09 16:01
2018-06-22,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-23,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-06-23,TO,17,hospital,,2,2,,,4,,2020-06-09 16:01
2018-06-24,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-06-24,TO,17,hospital,,1,,,,5,,2020-06-09 16:01
2018-06-24,TO,17,public,,,,,,3,,2020-06-09 15:58
2018-06-25,TO,17,home,,,1,,,3,,2020-06-09 15:59
2018-06-25,TO,17,hospital,,,,1,,2,,2020-06-09 16:01
2018-06-25,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-06-26,TO,17,home,,,,,,4,,2020-06-09 15:59
2018-06-26,TO,17,hospital,,,,,,7,,2020-06-09 16:01
2018-06-26,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-27,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-06-27,TO,17,hospital,,,2,2,,6,,2020-06-09 16:01
2018-06-28,TO,17,home,,,1,,,1,,2020-06-09 15:59
2018-06-28,TO,17,hospital,,,2,4,,9,,2020-06-09 16:01
2018-06-28,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-06-28,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-06-29,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-06-29,TO,17,hospital,,4,,,,7,,2020-06-09 16:01
2018-06-29,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-30,TO,17,home,,,1,1,1,4,,2020-06-09 15:59
2018-06-30,TO,17,hospital,,,2,1,,5,,2020-06-09 16:01
2018-06-30,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-06-30,TO,17,public,,,,,1,2,,2020-06-09 15:58
2018-07-01,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-07-01,TO,17,hospital,,1,1,2,,7,,2020-06-09 16:01
2018-07-01,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-07-02,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-07-02,TO,17,hospital,,2,,1,,7,,2020-06-09 16:01
2018-07-03,TO,17,home,,,,,,5,,2020-06-09 15:59
2018-07-03,TO,17,hospital,,1,,,,5,,2020-06-09 16:01
2018-07-03,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-07-04,TO,17,home,,,1,,,2,,2020-06-09 15:59
2018-07-04,TO,17,hospital,,1,,,,4,,2020-06-09 16:01
2018-07-05,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-07-05,TO,17,hospital,,1,1,,1,10,,2020-06-09 16:01
2018-07-06,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-07-06,TO,17,hospital,,,1,,,6,,2020-06-09 16:01
2018-07-06,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-07-07,TO,17,home,,2,,1,,2,,2020-06-09 15:59
2018-07-07,TO,17,hospital,,2,1,3,,8,,2020-06-09 16:01
2018-07-07,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-07,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-07-08,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-07-08,TO,17,hospital,,1,,,,2,,2020-06-09 16:01
2018-07-08,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-09,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-07-09,TO,17,hospital,,2,2,1,1,5,,2020-06-09 16:01
2018-07-09,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-07-09,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-07-10,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-07-10,TO,17,hospital,1,,,2,,4,,2020-06-09 16:01
2018-07-10,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-11,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-07-11,TO,17,hospital,,2,,,,5,,2020-06-09 16:01
2018-07-11,TO,17,public,,,,,,2,,2020-06-09 15:58
2018-07-12,TO,17,home,,,1,,,3,,2020-06-09 15:59
2018-07-12,TO,17,hospital,,3,,2,,7,,2020-06-09 16:01
2018-07-12,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-13,TO,17,home,,1,,,,6,,2020-06-09 15:59
2018-07-13,TO,17,hospital,,,1,,,6,,2020-06-09 16:01
2018-07-14,TO,17,hospital,,,1,3,,2,,2020-06-09 16:01
2018-07-15,TO,17,home,,1,,,,6,,2020-06-09 15:59
2018-07-15,TO,17,hospital,,2,1,2,,3,,2020-06-09 16:01
2018-07-15,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-16,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-07-16,TO,17,hospital,,,3,1,,7,,2020-06-09 16:01
2018-07-17,TO,17,home,,,1,,,1,,2020-06-09 15:59
2018-07-17,TO,17,hospital,,,1,1,,8,,2020-06-09 16:01
2018-07-17,TO,17,public,,,,,,2,,2020-06-09 15:58
2018-07-18,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-07-18,TO,17,hospital,,2,,1,,4,,2020-06-09 16:01
2018-07-18,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-07-18,TO,17,public,,,1,,,,,2020-06-09 15:58
2018-07-19,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-07-19,TO,17,hospital,,1,,2,,5,,2020-06-09 16:01
2018-07-19,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-20,TO,17,home,,1,,,,1,,2020-06-09 15:59
2018-07-20,TO,17,hospital,,2,,1,,6,,2020-06-09 16:01
2018-07-21,TO,17,home,,,,,1,5,,2020-06-09 15:59
2018-07-21,TO,17,hospital,,5,,2,,3,,2020-06-09 16:01
2018-07-21,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-07-22,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-07-22,TO,17,hospital,,2,1,2,1,2,,2020-06-09 16:01
2018-07-22,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-23,TO,17,home,,1,,,,,,2020-06-09 15:59
2018-07-23,TO,17,hospital,,2,,1,,5,,2020-06-09 16:01
2018-07-23,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-23,TO,17,public,,,1,,,,,2020-06-09 15:58
2018-07-24,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-07-24,TO,17,hospital,,4,2,1,,4,,2020-06-09 16:01
2018-07-24,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-07-25,TO,17,home,,1,1,,,2,,2020-06-09 15:59
2018-07-25,TO,17,hospital,,1,2,1,,2,,2020-06-09 16:01
2018-07-25,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-07-26,TO,17,home,,,1,,,2,,2020-06-09 15:59
2018-07-26,TO,17,hospital,,1,,,,2,,2020-06-09 16:01
2018-07-26,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-27,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-07-27,TO,17,hospital,,1,,1,,5,,2020-06-09 16:01
2018-07-28,TO,17,hospital,,2,1,1,,5,,2020-06-09 16:01
2018-07-28,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-29,TO,17,home,,,1,,,2,,2020-06-09 15:59
2018-07-29,TO,17,hospital,,3,1,2,,7,,2020-06-09 16:01
2018-07-29,TO,17,others,,,1,,,3,,2020-06-09 15:58
2018-07-30,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-07-30,TO,17,hospital,,7,2,1,,2,,2020-06-09 16:01
2018-07-30,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-07-31,TO,17,home,,,,1,,3,,2020-06-09 15:59
2018-07-31,TO,17,hospital,,,,,,2,,2020-06-09 16:01
2018-08-01,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-08-01,TO,17,hospital,,1,,,,1,,2020-06-09 16:01
2018-08-02,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-08-02,TO,17,hospital,,,,,,8,,2020-06-09 16:01
2018-08-02,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-08-03,TO,17,home,,,3,,,3,,2020-06-09 15:59
2018-08-03,TO,17,hospital,,1,,,,,,2020-06-09 16:01
2018-08-03,TO,17,others,,,,,,4,,2020-06-09 15:58
2018-08-04,TO,17,hospital,,2,,,,5,,2020-06-09 16:01
2018-08-04,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-08-05,TO,17,home,,,1,,,5,,2020-06-09 15:59
2018-08-05,TO,17,hospital,,1,,,1,1,,2020-06-09 16:01
2018-08-06,TO,17,home,,,1,,,1,,2020-06-09 15:59
2018-08-06,TO,17,hospital,,,,1,,1,,2020-06-09 16:01
2018-08-07,TO,17,hospital,,1,2,,,5,,2020-06-09 16:01
2018-08-08,TO,17,home,,1,,,,2,,2020-06-09 15:59
2018-08-08,TO,17,hospital,,,,1,,2,,2020-06-09 16:01
2018-08-08,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-08-09,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-08-09,TO,17,hospital,,2,1,4,,6,,2020-06-09 16:01
2018-08-10,TO,17,home,,1,,,,,,2020-06-09 15:59
2018-08-10,TO,17,hospital,,2,,2,,1,,2020-06-09 16:01
2018-08-10,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-08-11,TO,17,hospital,,,,2,,4,,2020-06-09 16:01
2018-08-11,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-08-12,TO,17,home,,,1,,,1,,2020-06-09 15:59
2018-08-12,TO,17,hospital,,,,2,,2,,2020-06-09 16:01
2018-08-12,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-08-12,TO,17,public,,,,,,2,,2020-06-09 15:58
2018-08-13,TO,17,home,,,1,1,,1,,2020-06-09 15:59
2018-08-13,TO,17,hospital,,1,3,2,,2,,2020-06-09 16:01
2018-08-13,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-08-14,TO,17,home,,,,,,4,,2020-06-09 15:59
2018-08-14,TO,17,hospital,,1,,1,,4,,2020-06-09 16:01
2018-08-15,TO,17,home,,,1,,,1,,2020-06-09 15:59
2018-08-15,TO,17,hospital,,1,,,,6,,2020-06-09 16:01
2018-08-15,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-08-16,TO,17,home,,,,,1,4,,2020-06-09 15:59
2018-08-16,TO,17,hospital,,,,,,6,,2020-06-09 16:01
2018-08-16,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-08-17,TO,17,home,,,2,,,1,,2020-06-09 15:59
2018-08-17,TO,17,hospital,,,,,,4,,2020-06-09 16:01
2018-08-17,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-08-17,TO,17,public,,,,,1,,,2020-06-09 15:58
2018-08-18,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-08-18,TO,17,hospital,,3,1,2,,3,,2020-06-09 16:01
2018-08-19,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-08-19,TO,17,hospital,,1,,1,,1,,2020-06-09 16:01
2018-08-19,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-08-19,TO,17,public,,,,,,2,,2020-06-09 15:58
2018-08-20,TO,17,home,,1,,,,1,,2020-06-09 15:59
2018-08-20,TO,17,hospital,,3,,1,,2,,2020-06-09 16:01
2018-08-21,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-08-21,TO,17,hospital,,,,,,2,,2020-06-09 16:01
2018-08-21,TO,17,others,,,1,,,1,,2020-06-09 15:58
2018-08-21,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-08-22,TO,17,home,,,,,1,1,,2020-06-09 15:59
2018-08-22,TO,17,hospital,,1,1,,,5,,2020-06-09 16:01
2018-08-22,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-08-23,TO,17,home,,,1,,,1,,2020-06-09 15:59
2018-08-23,TO,17,hospital,,2,,1,,4,,2020-06-09 16:01
2018-08-23,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-08-24,TO,17,home,,,1,,,3,,2020-06-09 15:59
2018-08-24,TO,17,hospital,,,,1,,7,,2020-06-09 16:01
2018-08-24,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-08-25,TO,17,home,,,,1,,3,,2020-06-09 15:59
2018-08-25,TO,17,hospital,,2,,1,,3,,2020-06-09 16:01
2018-08-25,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-08-26,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-08-26,TO,17,hospital,,4,,1,,1,,2020-06-09 16:01
2018-08-26,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-08-27,TO,17,home,,,,,,6,,2020-06-09 15:59
2018-08-27,TO,17,hospital,,1,,,,4,,2020-06-09 16:01
2018-08-28,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-08-28,TO,17,hospital,,,,,,3,,2020-06-09 16:01
2018-08-28,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-08-29,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-08-29,TO,17,hospital,,,,1,,2,,2020-06-09 16:01
2018-08-29,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-08-30,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-08-30,TO,17,hospital,,3,,,,4,,2020-06-09 16:01
2018-08-30,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-08-31,TO,17,home,,1,2,,,4,,2020-06-09 15:59
2018-08-31,TO,17,hospital,,,,1,,6,,2020-06-09 16:01
2018-08-31,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-08-31,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-09-01,TO,17,home,,,,,,4,,2020-06-09 15:59
2018-09-01,TO,17,hospital,,1,,1,,5,,2020-06-09 16:01
2018-09-02,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-09-02,TO,17,hospital,,,1,2,,6,,2020-06-09 16:01
2018-09-02,TO,17,others,,,,,,3,,2020-06-09 15:58
2018-09-02,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-09-03,TO,17,home,,,1,,,1,,2020-06-09 15:59
2018-09-03,TO,17,hospital,,2,2,,,7,,2020-06-09 16:01
2018-09-03,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-09-03,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-09-04,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-09-04,TO,17,hospital,,,,1,,2,,2020-06-09 16:01
2018-09-04,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-09-05,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-09-05,TO,17,hospital,,3,1,,,8,,2020-06-09 16:01
2018-09-05,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-09-06,TO,17,home,,,,,,4,,2020-06-09 15:59
2018-09-06,TO,17,hospital,,2,1,,,1,,2020-06-09 16:01
2018-09-07,TO,17,home,,,1,,,3,,2020-06-09 15:59
2018-09-07,TO,17,hospital,,2,1,1,,1,,2020-06-09 16:01
2018-09-07,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-09-08,TO,17,home,,,,1,,2,,2020-06-09 15:59
2018-09-08,TO,17,hospital,,2,2,1,,6,,2020-06-09 16:01
2018-09-08,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-09-09,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-09-09,TO,17,hospital,,,1,2,,3,,2020-06-09 16:01
2018-09-09,TO,17,others,,,,,,3,,2020-06-09 15:58
2018-09-10,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-09-10,TO,17,hospital,,2,,2,,1,,2020-06-09 16:01
2018-09-10,TO,17,public,,,,,,2,,2020-06-09 15:58
2018-09-11,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-09-11,TO,17,hospital,,,,1,,5,,2020-06-09 16:01
2018-09-11,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-09-12,TO,17,home,,1,,,,3,,2020-06-09 15:59
2018-09-12,TO,17,hospital,,5,1,,,1,,2020-06-09 16:01
2018-09-12,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-09-13,TO,17,home,,1,,,,1,,2020-06-09 15:59
2018-09-13,TO,17,hospital,,4,1,2,,4,,2020-06-09 16:01
2018-09-13,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-09-14,TO,17,home,,,,,1,1,,2020-06-09 15:59
2018-09-14,TO,17,hospital,,2,,2,,5,,2020-06-09 16:01
2018-09-14,TO,17,others,,,,,,4,,2020-06-09 15:58
2018-09-14,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-09-15,TO,17,home,,,,,,4,,2020-06-09 15:59
2018-09-15,TO,17,hospital,,,,1,,4,,2020-06-09 16:01
2018-09-15,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-09-16,TO,17,home,,,,,,6,,2020-06-09 15:59
2018-09-16,TO,17,hospital,1,,2,2,,2,,2020-06-09 16:01
2018-09-16,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-09-16,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-09-17,TO,17,home,,,1,,,2,,2020-06-09 15:59
2018-09-17,TO,17,hospital,,,2,2,,5,,2020-06-09 16:01
2018-09-17,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-09-18,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-09-18,TO,17,hospital,,2,,2,,4,,2020-06-09 16:01
2018-09-19,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-09-19,TO,17,hospital,,2,,4,,4,,2020-06-09 16:01
2018-09-20,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-09-20,TO,17,hospital,,3,,3,,3,,2020-06-09 16:01
2018-09-20,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-09-21,TO,17,home,,,1,,,1,,2020-06-09 15:59
2018-09-21,TO,17,hospital,,1,,2,,5,,2020-06-09 16:01
2018-09-21,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-09-22,TO,17,home,,,,,,4,,2020-06-09 15:59
2018-09-22,TO,17,hospital,,1,1,,,5,,2020-06-09 16:01
2018-09-22,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-09-23,TO,17,home,,1,1,,,2,,2020-06-09 15:59
2018-09-23,TO,17,hospital,,2,,1,,7,,2020-06-09 16:01
2018-09-23,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-09-24,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-09-24,TO,17,hospital,,2,,1,,3,,2020-06-09 16:01
2018-09-24,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-09-25,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-09-25,TO,17,hospital,,1,,,,4,,2020-06-09 16:01
2018-09-25,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-09-26,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-09-26,TO,17,hospital,,1,1,,,10,,2020-06-09 16:01
2018-09-26,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-09-27,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-09-27,TO,17,hospital,,3,1,2,,3,,2020-06-09 16:01
2018-09-27,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-09-27,TO,17,public,,,,,,2,,2020-06-09 15:58
2018-09-28,TO,17,home,,,,,,1,,2020-06-09 15:59
2018-09-28,TO,17,hospital,,3,1,1,,3,,2020-06-09 16:01
2018-09-28,TO,17,public,,,,,,2,,2020-06-09 15:58
2018-09-29,TO,17,home,,1,,,,3,,2020-06-09 15:59
2018-09-29,TO,17,hospital,,2,1,1,,,,2020-06-09 16:01
2018-09-29,TO,17,public,,,,,1,,,2020-06-09 15:58
2018-09-30,TO,17,home,,,1,,,2,,2020-06-09 15:59
2018-09-30,TO,17,hospital,,1,1,,,9,,2020-06-09 16:01
2018-09-30,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-09-30,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-10-01,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-10-01,TO,17,hospital,,1,2,2,,3,,2020-06-09 16:01
2018-10-01,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-10-02,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-10-02,TO,17,hospital,1,1,,1,,7,,2020-06-09 16:01
2018-10-02,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-10-02,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-10-03,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-10-03,TO,17,hospital,,,2,,,7,,2020-06-09 16:01
2018-10-04,TO,17,home,,,,,,2,,2020-06-09 15:59
2018-10-04,TO,17,hospital,,2,1,,,6,,2020-06-09 16:01
2018-10-05,TO,17,home,,,,,,4,,2020-06-09 15:59
2018-10-05,TO,17,hospital,,1,,4,,3,,2020-06-09 16:01
2018-10-05,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-10-06,TO,17,home,,1,1,,,3,,2020-06-09 15:59
2018-10-06,TO,17,hospital,,1,4,,,2,,2020-06-09 16:01
2018-10-06,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-10-07,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-10-07,TO,17,hospital,,1,2,,,7,,2020-06-09 16:01
2018-10-07,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-10-08,TO,17,home,,,,,,5,,2020-06-09 15:59
2018-10-08,TO,17,hospital,,3,3,1,,4,,2020-06-09 16:01
2018-10-08,TO,17,others,,,,,,2,,2020-06-09 15:58
2018-10-09,TO,17,home,,,,,,5,,2020-06-09 15:59
2018-10-09,TO,17,hospital,,2,,3,,10,,2020-06-09 16:01
2018-10-09,TO,17,others,,,,,,1,,2020-06-09 15:58
2018-10-09,TO,17,public,,,,,,1,,2020-06-09 15:58
2018-10-10,TO,17,home,,,,,,3,,2020-06-09 15:59
2018-10-10,TO,17,hospital,1,2,,,,6,,2020-06-09 16:01
